Zip Code,SizeRank,MsaName,2019 Average Rental Price,Total Occupied Housing Units %,Total Vacant Housing Units %,Vacancy Rate,Rental Vacancy Rate %,1 Unit_Detached %,Total 1Unit attached ,1 Unit_Attached %,2 Units %,3 to 4 Units %,5 to 9 units % ,15 to 19 units % ,20 or more units % ,Total population,Median age (years),Sex ratio (males per 100 females),Under 5 years (%),5 to 9 years (%),10 to 14 years (%),15 to 19 years (%),20 to 24 years (%),25 to 29 years (%),30 to 34 years (%),35 to 39 years (%),40 to 44 years (%),45 to 49 years (%),50 to 54 years (%),55 to 59 years (%),60 to 64 years (%),65 to 69 years (%),70 to 74 years (%),75 to 79 years (%),80 to 84 years (%),85 years and over (%),Median household income in the past 12 months (2019 inflation-adjusted $),Below the poverty level in the past 12 months (% population 20-64 years),Disability (% population 20-64 years),Labor Force Participation Rate (16+ years old),Labor Force Participation Rate (% population 20-64 years old),Employment/Population Ratio (16+ years old),Employment/Population Ratio (20-64 years old),Unemployment rate (16+ years old),White (% of population 16+),Black (% of population 16+),American Indian and Alaska Native (% of population 16+),Asian (% of population 16+),Native Hawaiian and Other Pacific Islander (% of population 16+),Other race (% of population 16+),Two or more races (% of population 16+),Hispanic (% of population 16+),White not Hispanic (% of population 16+),Less than high school graduate (% population 25-64),High school graduate (% population 25-64),Some college or associate's degree (% population 25-64),Bachelor's degree or higher (% population 25-64),Total in Labor Force (% of Sample Population),Total Not in Labor Force (% of Sample Population),Total in Labor Force and Employed (% of Sample Population),"Total in Labor Force, Employed, and With Health Insurance (% of Sample Population)","Total in Labor Force, Employed, and With Health Insurance  - Private Health Insurance  (% of Sample Population)","Total in Labor Force, Employed, and With Health Insurance  - Public Health Insurance (% of Sample Population)","Total in Labor Force, Employed, and With No Health Insurance (% of Sample Population)",Total in Labor Force and Unemployed  (% of Sample Population),"Total in Labor Force, Unemployed, and With Health Insurance (% of Sample Population)","Total in Labor Force, Unemployed, and With Health Insurance - Private Health Insurance (% of Sample Population)","Total in Labor Force, Unemployed, and With Health Insurance - Public Health Insurance (% of Sample Population) ","Total in Labor Force, Unemployed, and With No Health Insurance (% of Sample Population)",Total Not in Labor Force (% of Sample Population),Total Not in Labor Force and With Health Insurance (% of Sample Population),Total Not in Labor Force and With Health Insurance - Private Health Insurance (% of Sample Population),Total Not in Labor Force and With Health Insurance - Public Health Insurance (% of Sample Population),Total Not in Labor Force and With No Health Insurance (% of Sample Population),Total Population 18 to 24 Years Old,Less than high school graduate - Ages 18 to 24,High school graduate (includes equivalency) - Ages 18 to 24,Some college or associate's degree - Ages 18 to 24,Bachelor's degree or higher - Ages 18 to 24,Total Population 25 Years Old and Over,Less than 9th grade - Ages 25+,"9th to 12th grade, no diploma - Ages 25+",High school graduate (includes equivalency) - Ages 25+,0
55318,3598,"Minneapolis-St Paul, MN",1883.043478,96.8,3.2,0.5,0,58.5,1768,16.2,1.5,1.5,2.9,2.4,11.9,28524,36.4,98.2,6.8,8.2,7.5,7.4,6.1,5.7,6.3,7.6,7.3,8.2,7.2,6.2,5.8,2.8,3.2,1.1,1.2,1.4,88812,5.323966558,6.374825824,76.4,87.9,74.9,86.2,2,91.07918322,2.203640395,0.50817703,3.825187102,0,1.127229049,1.256583202,7.456342973,84.77316825,5.975452196,15.80749354,29.33462532,48.88242894,88.35485552,11.64514448,86.44970757,82.67994673,77.19034107,7.423707221,3.769760843,1.905147953,1.795124211,0.938097168,1.036539464,0.110023742,11.64514448,10.7533731,8.547107534,2.843245121,0.891771382,88.35485552,11.64514448,86.44970757,82.67994673,77.19034107,7.423707221,3.769760843,1.905147953,1.795124211,
6514,3599,"New Haven, CT",1650,89.8,10.2,3.5,6.8,54.6,407,3.7,9,8,4.6,4.6,15.5,27534,35.5,85.5,4.5,6,4.9,6.7,13,8.1,5.9,6.3,6,5.8,6.1,7.7,6,4.8,2.3,2.1,1.6,2.2,73078,8.108712672,6.811318644,71.6,84.3,68.1,80.3,4.8,51.83522232,35.2092415,0.034873583,4.263295554,0,6.150828248,2.506538797,13.44376635,46.08108108,6.478242619,24.86357912,28.27060305,40.38757521,83.52817911,16.47182089,79.67354141,74.11492225,65.07665159,10.81394066,5.558619168,3.854637697,3.584427043,1.731553987,2.029337157,0.270210654,16.47182089,14.78438293,10.82496967,4.659755156,1.687437962,83.52817911,16.47182089,79.67354141,74.11492225,65.07665159,10.81394066,5.558619168,3.854637697,3.584427043,
38135,3602,"Memphis, TN",1620.875,94.7,5.3,1,2,92,167,1.5,0.1,0.3,1.3,3.2,1.6,29373,42.9,93.9,5.1,5.5,6.7,6.8,4.7,6.4,6.8,4.7,6.6,8.1,7.7,7.1,8.9,6.5,3.7,1.9,1.1,1.6,78430,3.927694711,8.625306851,67.5,80.4,64.4,76.9,3.8,66.73928527,29.9090871,0.025137207,1.42025221,0,0.63680925,1.269428966,2.253969584,65.02995517,4.022988506,26.40653358,32.82516636,36.74531155,80.48211509,19.51788491,77.60497667,72.41724061,69.01244168,5.826483004,5.187736059,2.877138414,2.038435903,1.58298156,0.455454343,0.838702511,19.51788491,16.48522551,13.53588092,5.532103977,3.032659409,80.48211509,19.51788491,77.60497667,72.41724061,69.01244168,5.826483004,5.187736059,2.877138414,2.038435903,
43206,3605,"Columbus, OH",1404.166667,84.8,15.2,1.5,4.5,59.4,1970,16,10.4,6.4,2.6,1.1,3.7,22680,33.1,98.6,6.5,6.8,5,4.5,4.7,13.7,12.3,6.5,5.7,6.2,5.9,6,6.1,4.1,2.7,2,0.7,0.6,55043,17.85878489,13.00492611,73.7,82.5,67.7,75.9,8.2,56.64465426,37.00267423,0.949626153,1.222507231,0.169186269,0.900507559,3.110844294,1.904709927,56.09343448,10.29858121,25.18528976,22.2418296,42.27429943,82.29125961,17.70874039,75.73270809,68.5554253,56.63019409,13.41018627,7.177282793,6.558551518,4.676305849,1.23094959,3.569102514,1.882245669,17.70874039,16.56245929,4.793539143,12.81750684,1.146281099,82.29125961,17.70874039,75.73270809,68.5554253,56.63019409,13.41018627,7.177282793,6.558551518,4.676305849,
33496,3607,"Miami-Fort Lauderdale, FL",1840.25,82.5,17.5,1.9,12,57.2,2580,21.3,1.6,8.9,5.2,4.7,1.2,22530,58.1,76.1,3.2,3.8,4.5,5.5,3.2,3.2,2.5,3.7,4.3,4.8,7.1,6.5,7.1,8,9.9,8.5,7,7.4,94816,6.049784686,5.682176242,47.6,74.1,45.7,71.5,4,92.50025337,2.310732746,0,3.03030303,0,1.180703355,0.9780075,12.58234519,80.53106314,2.474180002,11.62183634,20.83758938,65.06639428,73.47718356,26.52281644,70.84451786,66.9006814,65.0113566,2.477803015,3.943836465,2.632665703,2.374561222,2.013214949,0.361346273,0.258104481,26.52281644,23.00227132,21.24716085,2.467478835,3.520545117,73.47718356,26.52281644,70.84451786,66.9006814,65.0113566,2.477803015,3.943836465,2.632665703,2.374561222,
22408,3615,"Washington, DC",1917.416667,96.5,3.5,0.9,6.6,69.2,1856,17.4,0.8,0.6,0.7,5.4,1.1,30285,36.2,95.6,7.2,6.9,7.3,6.8,6.4,5.8,7.6,7.9,7.5,7.1,6.7,7,4.9,3.9,2.8,1.4,1.6,1.1,91573,6.297720258,7.813938377,73.1,84.1,68.3,79,5.8,70.0633399,18.38568861,0.573482838,3.077120603,0.23966447,3.61636566,4.044337927,8.324060601,66.93914234,6.681581812,23.03785222,29.42919337,40.8513726,84.04003444,15.95996556,79.68682738,73.26194576,71.51312957,6.295738269,6.424881619,4.35320706,2.545200172,1.94253121,0.704907447,1.808006888,15.95996556,13.64076625,11.4291864,3.406155833,2.319199311,84.04003444,15.95996556,79.68682738,73.26194576,71.51312957,6.295738269,6.424881619,4.35320706,2.545200172,
29169,3618,"Columbia, SC",1211.166667,89.6,10.4,1.6,7.4,53.7,454,3.6,5,6.5,6.8,5.6,8.9,24321,41.1,94.5,4.8,5.5,3.8,4.2,7.9,11,7.1,5,5.2,6.6,5.3,7.9,5.8,5.4,4.7,3.3,2.2,4.6,44307,13.68308637,11.95434521,61.8,78.7,59,75.2,4.5,75.92118607,18.96460134,0.270439948,1.530883276,0.241464239,0.970686241,2.100738881,9.875887381,67.28642488,12.15761285,27.12318286,30.22953328,30.489671,78.65998417,21.34001583,74.90767607,58.56634133,55.30862569,5.585597468,16.34133474,3.752308098,2.123450277,2.070693748,0.052756529,1.628857821,21.34001583,17.38327618,9.067528357,10.65681878,3.956739647,78.65998417,21.34001583,74.90767607,58.56634133,55.30862569,5.585597468,16.34133474,3.752308098,2.123450277,
97201,3621,"Portland, OR",1219.208333,91.2,8.8,1.6,5.1,17.6,299,3,2.6,2.2,3.3,3.4,67.8,17993,31.3,103.3,1.9,2.5,1.7,9.4,17.2,14.6,7.9,7.8,4.9,5.1,3.6,4.3,3.6,4.2,4.7,3.3,1.8,1.6,55485,28.83391087,9.219115158,59.9,70.7,55.9,67.4,6.8,78.15479363,3.333925505,0.675075502,11.41114467,0.834961805,1.977852786,3.612246106,7.360691656,73.15686623,3.963905898,7.90632721,22.4943603,65.6354066,69.80001498,30.19998502,65.79282451,63.05145682,59.31390907,5.235562879,2.741367688,4.007190473,3.707587447,3.213242454,0.749007565,0.299603026,30.19998502,28.2375852,21.0695828,7.827129054,1.96239982,69.80001498,30.19998502,65.79282451,63.05145682,59.31390907,5.235562879,2.741367688,4.007190473,3.707587447,
85024,3625,"Phoenix, AZ",1471.125,93.2,6.8,0.1,4.7,69.9,339,3.1,0.9,3,1.7,5.1,9.5,24834,35.4,104,8.7,6.1,5.3,5,5.4,9.7,9.2,7.7,5.9,7.3,7.5,7,5.7,3.3,3.3,0.8,0.9,1.3,76711,7.255928549,7.699414844,74.7,84.7,72.3,82.2,3.2,87.4004899,3.092467851,0.658297612,4.072259645,0.372525005,1.944274342,2.45968565,12.57909778,77.50051031,4.14737266,16.80424133,34.09838266,44.95000336,84.92792409,15.07207591,82.27601727,74.96502646,70.11738945,5.650507877,7.310990816,2.651906818,2.420777325,1.672647649,0.748129676,0.231129493,15.07207591,12.96758105,9.6831093,3.771060154,2.10449486,84.92792409,15.07207591,82.27601727,74.96502646,70.11738945,5.650507877,7.310990816,2.651906818,2.420777325,
6854,3631,"Stamford, CT",1610.083333,94.1,5.9,0.8,4.5,34.7,572,4.9,13.8,12.4,10.9,10.8,12.6,30855,35.7,96.4,6.1,6.8,6.9,7.7,5.6,7.5,8.3,6.9,7.1,7.1,6.7,6,5.1,4.4,2.6,2.3,1.3,1.6,69659,13.39463354,5.457869549,71,82.7,64.2,76.1,9.5,65.03921488,21.47579354,0.340820433,5.112306492,0,4.923418059,3.108446598,37.49846015,34.57479571,16.81379229,26.52408318,22.11031459,34.55180994,82.36031332,17.63968668,75.42036554,58.06788512,48.67885117,10.25587467,17.35248042,6.939947781,4.563968668,1.472584856,3.195822454,2.375979112,17.63968668,11.25326371,4.647519582,6.751958225,6.386422977,82.36031332,17.63968668,75.42036554,58.06788512,48.67885117,10.25587467,17.35248042,6.939947781,4.563968668,
92782,3631,"Los Angeles-Long Beach-Anaheim, CA",2172.125,92.5,7.5,0,10,44.5,1725,20,1.2,6.3,10.3,7.5,10.1,23084,37.8,98.3,4.5,6.5,9.4,7.3,4.8,6.6,6.5,7.2,7.4,10.3,6.3,7,5.9,3.8,2.6,1.8,0.8,1,118438,5.712693326,3.748084158,74.7,84.8,72,82.1,3.5,49.98611959,1.537949031,0.23874299,38.63749931,0,5.735383932,3.864305147,14.64105269,42.60729554,4.131732004,6.684794924,21.28559559,67.89787748,84.32995379,15.67004621,81.68149528,78.4881716,75.17759846,4.827919167,3.193323677,2.648458514,2.310504173,1.993240913,0.455203807,0.337954342,15.67004621,14.49065453,12.23532657,2.772605007,1.179391682,84.32995379,15.67004621,81.68149528,78.4881716,75.17759846,4.827919167,3.193323677,2.648458514,2.310504173,
41051,3633,"Cincinnati, OH",2058.416667,96.1,3.9,1.3,1.4,85.6,237,2.2,1.6,2.4,3.1,3.6,0,30694,35.1,97.6,7.6,8.3,7.5,6.3,5.7,6.2,8.3,6.9,6.9,7.6,6.6,7.1,4.2,3.8,3.6,1.5,1.1,0.8,83537,3.784849647,8.824012707,74.2,86,71.3,83.5,3.8,96.33031498,1.044148867,0.134309605,1.590052424,0.095316494,0.177635284,0.628222347,1.000823188,95.55911789,6.798351915,27.72661173,34.54314106,30.9318953,86.03744994,13.96255006,83.412707,80.45784176,76.87520294,6.082909406,2.954865245,2.624742938,2.527329798,1.412490529,1.114839268,0.09741314,13.96255006,12.57170689,8.534473428,5.227838511,1.390843165,86.03744994,13.96255006,83.412707,80.45784176,76.87520294,6.082909406,2.954865245,2.624742938,2.527329798,
48238,3636,"Detroit, MI",1134.291667,58.7,41.3,21.1,11,56.2,941,5.5,22.8,5,1.8,3.1,5,25038,37.8,91.6,5.7,6.6,7.3,6.8,7.6,6.4,5.7,6.3,4.7,6.4,7.1,7.3,6.9,4.8,2.7,2.9,2.2,2.6,25730,35.49753964,21.54182613,50.3,61.5,39.1,48.7,22.3,2.191042652,96.27878603,0.223679528,0.503278939,0,0.096588887,0.706623964,0.533780692,2.033450257,15.4824527,37.75614352,35.92682735,10.83457643,61.43422553,38.56577447,48.56778695,42.51023009,25.54504595,19.22586704,6.057556852,12.86643859,10.91433555,2.146642517,9.17689676,1.952103039,38.56577447,34.94331522,7.821828671,29.79808144,3.622459247,61.43422553,38.56577447,48.56778695,42.51023009,25.54504595,19.22586704,6.057556852,12.86643859,10.91433555,
98112,3639,"Seattle, WA",1459.875,96.7,3.3,0,2.8,48.7,708,5.9,1.6,3.7,7.5,10.5,22.1,25474,39.2,97.5,4.9,4.8,3.8,4.9,6,10,9,7.7,7.6,6.6,7.9,6,5.6,5.3,4.6,1.9,1.6,1.7,118305,8.428689395,5.314380087,73.4,85.7,70.6,82.6,3.7,85.71494422,3.424910113,0.096800959,5.531483359,0.110629667,0.875818199,4.245413478,4.545035494,82.43293076,0.804306934,3.684244665,13.35538691,82.15606149,85.50894005,14.49105995,82.22507888,80.48965759,78.09980133,3.225429473,1.735421293,3.283861166,3.184527288,2.010050251,1.174477036,0.099333879,14.49105995,13.88921351,10.64625453,3.628608157,0.601846442,85.50894005,14.49105995,82.22507888,80.48965759,78.09980133,3.225429473,1.735421293,3.283861166,3.184527288,
98685,3640,"Portland, OR",2093.958333,97.4,2.6,1.3,0,83.8,361,3.3,1.7,1.1,2.4,2.2,3.1,29792,42.3,89,4.9,7.3,7.5,7.4,5.1,3.8,4.1,6.2,7.2,7.7,8,7.5,6.4,6.6,4.4,2.9,1.5,1.5,103120,5.328139047,8.33083608,62.4,79.9,59.8,77.2,4.1,88.50830622,1.926699777,0.154135982,4.264428841,0.077067991,1.417194725,3.652166467,5.437574927,85.17725638,4.772577456,15.24060646,32.33355307,47.65326302,79.9417568,20.0582432,77.23166528,73.46368715,69.08356116,5.812433139,3.767978129,2.710091525,2.234636872,1.521454891,0.790443361,0.475454654,20.0582432,18.98252704,14.03779864,6.39486509,1.075716154,79.9417568,20.0582432,77.23166528,73.46368715,69.08356116,5.812433139,3.767978129,2.710091525,2.234636872,
92081,3642,"San Diego, CA",2145.166667,97,3,1.3,3.3,56.8,478,4.5,0.9,2,10.3,13.5,8.8,29596,35.9,100.9,6.6,5.3,5.5,7,6.7,9.8,7.5,6.5,5.1,6.4,8.3,7,5.2,3.8,3.3,2.5,1.7,1.9,82989,6.854729547,4.938004223,67.3,81,62.7,75.4,4.9,82.77355999,2.401386367,0.127908896,6.952467404,0.086647962,3.837266876,3.820762502,24.55438191,63.40155141,7.910529187,17.11826393,39.48596715,35.48523974,83.75611677,16.24388323,79.80763822,72.60813319,66.9497722,9.005005906,7.199505034,3.948478542,2.936048147,1.940491591,1.147421115,1.012430395,16.24388323,14.38213623,10.18055009,5.13527195,1.861747005,83.75611677,16.24388323,79.80763822,72.60813319,66.9497722,9.005005906,7.199505034,3.948478542,2.936048147,
75082,3652,"Dallas-Fort Worth, TX",1857.541667,93.9,6.1,0.7,6.1,77.8,145,1.6,0.5,3.4,3.5,3,9.8,23483,41.9,99.3,4.2,6.7,6.4,7.3,6.1,5.2,5.5,6.5,5.4,8.8,8.5,7.9,6.7,6.5,4.5,2.3,0.5,0.9,118929,4.35302391,6.019690577,68.7,82.1,66,78.6,3.9,64.99947017,6.797711137,0.709971389,25.34703825,0.185440288,0.249019816,1.711348946,5.785736993,59.35678711,0.890694586,8.641300102,20.63442456,69.83358075,81.9148197,18.0851803,78.43396095,72.54220802,71.31244355,1.472938234,5.891752935,3.480858751,2.529007156,2.529007156,0,0.951851595,18.0851803,16.9735288,15.06982561,3.008406864,1.111651497,81.9148197,18.0851803,78.43396095,72.54220802,71.31244355,1.472938234,5.891752935,3.480858751,2.529007156,
20152,3655,"Washington, DC",1902.166667,99.2,0.8,0.1,0,51.5,4617,42.1,0.6,0.7,1.1,3.6,0.4,35302,36.2,99.8,6.6,10.7,9.5,7.2,3.3,3.8,6.9,9.7,11.2,10.5,6.5,5.2,3.3,1.9,2.3,1,0.4,0.1,164181,2.545437468,4.456863758,77.9,87.3,74.4,83.3,3.5,49.73799127,8.007145693,0.210400953,36.1651449,0.043668122,1.448987694,4.386661374,6.83604605,45.16077809,2.121950007,9.163643592,16.4438702,72.2705362,86.63433288,13.36566712,83.56106888,80.95415753,80.25462855,2.266473908,2.606911346,3.073264002,2.840087674,2.686191298,0.279811594,0.233176328,13.36566712,12.8526792,12.36300891,1.044629949,0.512987921,86.63433288,13.36566712,83.56106888,80.95415753,80.25462855,2.266473908,2.606911346,3.073264002,2.840087674,
32003,3666,"Jacksonville, FL",1888.416667,95.1,4.9,0,0.9,77.1,844,7.7,0.2,2,6.8,0.5,4.9,28676,43.1,99.3,5.1,6.1,7.5,7.5,5.4,4.2,4.7,5.6,6,7.3,8.5,7.7,6.3,7.4,4.6,2.5,1.6,1.9,94154,4.044508345,9.464274551,64.7,80.3,58.9,73.5,6.1,87.20166935,6.160066078,0.152154067,2.438812329,0.126070513,1.343303047,2.577924619,6.968656262,81.48067643,2.445445099,18.60062348,33.11395913,45.83997229,79.98867283,20.01132717,75.70952111,70.49273173,69.68724435,5.695047511,5.216789378,4.279151721,3.725379145,3.725379145,0.667044239,0.553772576,20.01132717,17.92838714,16.31741237,3.662450444,2.082940029,79.98867283,20.01132717,75.70952111,70.49273173,69.68724435,5.695047511,5.216789378,4.279151721,3.725379145,
60642,3670,"Chicago, IL",1816.166667,91.8,8.2,1.2,4.5,4.6,414,4,8.6,26.8,23.4,7.2,25.1,19716,31.6,109.1,4.6,2.3,1.7,1.6,5.1,27.8,19.2,10.1,6,5.2,3.6,3.4,3.4,2.4,1.1,1.3,1.1,0.1,112241,7.242609274,2.823287588,86.4,91.9,83.3,88.9,3.6,74.67460229,9.26131939,0.066748248,7.78173323,0,4.416509067,3.799087774,15.63577706,65.30203582,2.679203967,5.055709409,14.57461197,77.69047466,91.87661596,8.123384042,88.58156455,85.40075762,83.15795803,2.609584511,3.180806927,3.29505141,3.222897,1.425049606,1.797847393,0.07215441,8.123384042,7.101196561,4.449521977,2.970356563,1.022187481,91.87661596,8.123384042,88.58156455,85.40075762,83.15795803,2.609584511,3.180806927,3.29505141,3.222897,
32701,3672,"Orlando, FL",1773.666667,87,13,1.2,12.4,35.8,1232,10.8,1,8.6,13,16.7,13.8,22940,38.4,97.5,5.8,5.4,4.4,4.4,5,10.4,8.9,7.6,5.1,7,6.1,6.4,5.5,5.1,4.1,4,2.2,2.6,55137,11.82220972,6.976580632,66.6,82.3,63.6,79.4,4.3,69.56066946,18.27405858,0.141213389,3.179916318,0,5.805439331,3.038702929,23.72384937,53.88075314,4.853031231,20.70575628,39.94947949,34.49173301,82.35624123,17.64375877,79.30575035,67.13884993,64.27068724,4.20056101,12.16690042,3.050490884,1.41654979,0.72230014,0.813464236,1.633941094,17.64375877,15,9.971949509,6.872370266,2.643758766,82.35624123,17.64375877,79.30575035,67.13884993,64.27068724,4.20056101,12.16690042,3.050490884,1.41654979,
33625,3676,"Tampa, FL",1531.041667,94.5,5.5,0.2,5.1,63.6,1086,9.9,0.3,1.1,3.2,11.5,7.2,27305,39.7,88.6,4.7,5.4,6.5,5.9,5.8,8.2,8.2,5.9,6.2,9.3,6,6.7,7.4,6,3.4,1.9,1.1,1.6,68634,9.459770115,8.436781609,69.7,82.9,67.3,80.3,3.2,79.52242803,11.29212229,0.182994867,4.311537603,0.116045526,2.459272484,2.115599197,31.78308413,52.35438518,5.624446413,27.09097811,32.84828546,34.43629002,82.55807349,17.44192651,80.03634918,69.76202647,67.51860056,4.623161243,10.27432271,2.521724314,1.686829102,1.567558357,0.119270745,0.834895212,17.44192651,12.91531777,9.348554552,4.742431987,4.526608735,82.55807349,17.44192651,80.03634918,69.76202647,67.51860056,4.623161243,10.27432271,2.521724314,1.686829102,
98405,3678,"Seattle, WA",1553.75,90.3,9.7,2.1,5.2,59.6,331,3,3.7,4.8,4.2,6.3,18.1,23626,35.8,92.1,5,5.6,4.8,5.4,7.5,9.6,10.5,8.5,6.5,6.9,6.1,5.3,5.2,4.6,2.9,1.6,1.2,2.7,54043,18.25224072,18.64276569,67.1,78.3,60.7,71.3,7.7,67.91223337,14.1424426,2.285801558,4.637784452,1.695260398,1.455989411,7.870488215,8.089395713,64.17553327,8.592282122,24.01358578,35.53981789,31.85431421,78.47344126,21.52655874,72.74559521,66.78369417,57.34347572,11.98881737,5.961901047,5.727846044,4.88914895,1.475846824,3.458812821,0.838697094,21.52655874,20.26526234,4.967167284,16.44886548,1.261296405,78.47344126,21.52655874,72.74559521,66.78369417,57.34347572,11.98881737,5.961901047,5.727846044,4.88914895,
97003,3678,"Portland, OR",1502,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
7013,3683,"New York, NY",1801.291667,93.1,6.9,0.5,3.9,54.6,756,7,15.1,6.4,2,4.1,10.7,26536,45.6,85.6,4.9,4.1,4.6,4.9,6.3,6.6,5,6.4,6,6.6,6.8,8.9,7.8,7.2,4.9,2.6,3.1,3.2,92312,5.428144086,6.506294404,64.4,81.2,62,78,3.7,74.18871252,2.694003527,0,13.2010582,0.180776014,6.47707231,3.258377425,20.44532628,61.21693122,8.863050895,22.5718861,24.27069554,44.29436747,80.3709618,19.6290382,77.20181796,70.72226999,68.44368014,2.819063997,6.479547967,3.16914384,1.971502272,1.560004913,0.509765385,1.197641567,19.6290382,17.33816484,11.98869918,6.608524751,2.290873357,80.3709618,19.6290382,77.20181796,70.72226999,68.44368014,2.819063997,6.479547967,3.16914384,1.971502272,
85335,3688,"Phoenix, AZ",1651.25,91.6,8.4,2.8,2.7,85.5,92,0.8,1.4,0.7,1.8,0.5,0.7,35333,30.8,102.2,8.1,8.1,10.1,7.3,7,8.3,8.9,6.8,6.7,6.5,4.6,4.6,3.8,3.1,2.4,1.6,1.3,0.8,58216,11.96880707,12.45743053,69.2,80.5,65.2,76.5,5.6,75.82607331,8.87685425,1.177301625,2.068126521,0.423828585,8.884702928,2.743112785,43.19519661,44.61973158,16.77452029,33.79663497,34.3593495,15.06949525,80.49995165,19.50004835,76.35141669,65.99941979,57.29136447,11.03374915,10.35199691,4.148534958,3.007446088,1.566579634,1.750314283,1.14108887,19.50004835,16.23150566,7.852238662,9.501015376,3.268542694,80.49995165,19.50004835,76.35141669,65.99941979,57.29136447,11.03374915,10.35199691,4.148534958,3.007446088,
30296,3689,"Atlanta, GA",1234.875,91.3,8.7,0.8,11.5,81.6,568,5.7,1.7,0.8,2.1,2.1,2.3,28169,35.1,85.1,7.6,6.3,6.5,9,7.2,7.4,5.8,6.3,5.2,6.9,6.6,8.2,5.5,4.9,3.4,1.5,1,0.8,57676,11.57591057,9.899026325,66.4,80.4,60.5,73.6,8.6,7.461096702,85.04538718,0.305668766,2.519451649,0,3.098369767,1.570025936,5.576139311,5.464987032,9.172366621,33.4746922,33.68673051,23.66621067,79.83446645,20.16553355,73.11262193,57.93674254,54.43097842,5.172923441,15.1758794,6.721844517,3.765888265,3.133313627,1.412947088,2.955956252,20.16553355,14.797517,8.909252143,7.123854567,5.368016553,79.83446645,20.16553355,73.11262193,57.93674254,54.43097842,5.172923441,15.1758794,6.721844517,3.765888265,
34639,3689,"Tampa, FL",1440.625,95.3,4.7,0.8,3.8,83.7,517,4.9,0.1,0.6,1.5,2.1,3.3,29395,40.1,88.1,5.8,6.6,7,6,5.6,5.6,6.2,7.1,6.5,7.4,7.6,7.9,6.1,4.6,4.4,2.9,1.4,1.3,88694,4.631412071,8.594723134,67.3,80.8,64.5,78.3,3.8,86.37239371,4.294215867,0.500920495,4.20430706,0,1.965149634,2.663013229,17.1725821,71.67444449,4.465400949,21.19660255,32.31326505,42.02473145,80.20171626,19.79828374,77.87807868,71.25264683,68.92900925,3.738994762,6.625431851,2.323637579,0.874846763,0.746684498,0.239607712,1.448790817,19.79828374,17.6083807,12.96667781,6.497269587,2.189903042,80.20171626,19.79828374,77.87807868,71.25264683,68.92900925,3.738994762,6.625431851,2.323637579,0.874846763,
92284,3689,"Riverside, CA",1352.25,87.6,12.4,1.6,5.4,79.9,377,3.1,2.9,3.3,1,0.8,1.4,26182,43.1,92.8,5.7,6.9,6.1,6.9,4,6.1,6.8,4.6,5.6,7,5.7,7.8,7.1,6.1,5.9,2.7,2,2.9,42360,20.04045759,18.79185268,52.9,67.9,46.2,59.3,11.9,81.61908861,6.12537656,1.840960168,1.716635586,1.157174963,3.232439153,4.308324965,20.64744417,67.60388275,11.27746013,31.51519711,40.40024075,16.80710202,68.36984624,31.63015376,60.13743366,53.99374064,40.82868417,16.38318139,6.143693019,8.232412573,6.769628521,1.734929922,5.15716424,1.462784052,31.63015376,28.76581848,10.34834671,20.3429038,2.864335284,68.36984624,31.63015376,60.13743366,53.99374064,40.82868417,16.38318139,6.143693019,8.232412573,6.769628521,
33993,3691,"Fort Myers, FL",1255.5,85.6,14.4,4,6.2,96.2,58,0.6,0.5,0.2,0.2,0,0.5,27905,41.4,112.4,5.2,4.3,8,8.3,5.5,5,5.9,5.4,7.8,6.6,7.7,6.4,7.1,5.1,5.6,3.5,1,1.7,67680,11.91787682,8.293690536,60.4,76.6,56.5,72,6.3,89.06800564,7.091261452,0.189393939,1.541578576,0.048449612,0.942565187,1.118745595,24.17635659,66.68868922,10.85437565,39.64026288,28.61985472,20.88550675,76.55287158,23.44712842,71.93122997,61.86221346,58.30663052,6.51959576,10.06901651,4.621641607,2.74217402,1.787034755,0.955139265,1.879467587,23.44712842,17.87034755,10.45107222,8.485333991,5.576780873,76.55287158,23.44712842,71.93122997,61.86221346,58.30663052,6.51959576,10.06901651,4.621641607,2.74217402,
